;;;;;;;;;;;;;;;;;;;;;;
id;APPROVAL;AUDIT RESULT;SCORE P/N;CERTYFICATE;COLLABORATION;KLIENT;DELIVERY SCHEDULES;ID_SAP;NUMBER OF INTERFERENCE;LOCATION;PPM PERFORMANCE ;ZAKLAD;PSCR;NAME OF THE PART;PART NUMBER;;;;SUPPLIER;PART CLASIFICATION;;
797;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX S-LINE Z7G;898024902;;;;SOLE ODERZO;B;;
798;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX S-LINE Z7G;898025002;;;;SOLE ODERZO;B;;
799;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX S-LINE S9R;898025102;;;;SOLE ODERZO;B;;
800;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX S-LINE S9R;898025202;;;;SOLE ODERZO;B;;
801;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX S-LINE 041;898025302;;;;SOLE ODERZO;B;;
802;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX S-LINE 041;898025402;;;;SOLE ODERZO;B;;
803;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX S-LINE Z7S;898025702;;;;SOLE ODERZO;B;;
804;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX S-LINE Z7S;898025802;;;;SOLE ODERZO;B;;
805;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX S-LINE C9A;898025902;;;;SOLE ODERZO;B;;
806;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX S-LINE C9A;898026002;;;;SOLE ODERZO;B;;
807;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX S-LINE Y2Y;898026302;;;;SOLE ODERZO;B;;
808;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX S-LINE Y2Y;898026402;;;;SOLE ODERZO;B;;
809;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX S-LINE V5Z;898026502;;;;SOLE ODERZO;B;;
810;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX S-LINE V5Z;898026602;;;;SOLE ODERZO;B;;
811;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX S-LINE M7Q;898026702;;;;SOLE ODERZO;B;;
812;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX S-LINE M7Q;898026802;;;;SOLE ODERZO;B;;
813;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX S-LINE PRIMER;898027103;;;;SOLE ODERZO;B;;
814;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX S-LINE PRIMER;898027203;;;;SOLE ODERZO;B;;
815;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX S-LINE X5H;898027302;;;;SOLE ODERZO;B;;
816;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX S-LINE X5H;898027402;;;;SOLE ODERZO;B;;
817;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX S-LINE Y3S;898027702;;;;SOLE ODERZO;B;;
818;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX S-LINE Y3S;898027802;;;;SOLE ODERZO;B;;
819;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX S-LINE L1X;898027902;;;;SOLE ODERZO;B;;
820;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX S-LINE L1X;898028002;;;;SOLE ODERZO;B;;
821;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX S-LINE M8Y;898028102;;;;SOLE ODERZO;B;;
822;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX S-LINE M8Y;898028202;;;;SOLE ODERZO;B;;
823;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX BASIS C9X;898031502;;;;SOLE ODERZO;B;;
824;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX BASIS C9X;898031602;;;;SOLE ODERZO;B;;
825;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX BASIS GOFFR.;898031715;;;;SOLE ODERZO;B;;
826;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX BASIS GOFFR.;898031815;;;;SOLE ODERZO;B;;
827;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX BASIS Z7G;898031902;;;;SOLE ODERZO;B;;
828;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX BASIS Z7G;898032002;;;;SOLE ODERZO;B;;
829;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX BASIS S9R;898032102;;;;SOLE ODERZO;B;;
830;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX BASIS S9R;898032202;;;;SOLE ODERZO;B;;
831;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX BASIS 041;898032302;;;;SOLE ODERZO;B;;
832;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX BASIS 041;898032402;;;;SOLE ODERZO;B;;
833;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX BASIS Z7S;898032702;;;;SOLE ODERZO;B;;
834;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX BASIS Z7S;898032802;;;;SOLE ODERZO;B;;
835;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX BASIS C9A;898032902;;;;SOLE ODERZO;B;;
836;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX BASIS C9A;898033002;;;;SOLE ODERZO;B;;
837;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX BASIS Y2Y;898033302;;;;SOLE ODERZO;B;;
838;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX BASIS Y2Y;898033402;;;;SOLE ODERZO;B;;
839;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX BASIS V5Z;898033502;;;;SOLE ODERZO;B;;
840;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX BASIS V5Z;898033602;;;;SOLE ODERZO;B;;
841;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX BASIS M7Q;898033702;;;;SOLE ODERZO;B;;
842;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX BASIS M7Q;898033802;;;;SOLE ODERZO;B;;
843;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX BASIS PRIMER;898034103;;;;SOLE ODERZO;B;;
844;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX BASIS PRIMER;898034203;;;;SOLE ODERZO;B;;
845;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX BASIS X5H;898034302;;;;SOLE ODERZO;B;;
846;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX BASIS X5H;898034402;;;;SOLE ODERZO;B;;
847;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX BASIS 3HK;898034502;;;;SOLE ODERZO;B;;
848;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX BASIS 3HK;898034602;;;;SOLE ODERZO;B;;
849;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX BASIS Y3S;898034702;;;;SOLE ODERZO;B;;
850;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX BASIS Y3S;898034802;;;;SOLE ODERZO;B;;
851;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX BASIS L1X;898034902;;;;SOLE ODERZO;B;;
852;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX BASIS L1X;898035002;;;;SOLE ODERZO;B;;
853;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE C9X;898036512;;;;SOLE ODERZO;B;;
854;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE C9X;898036612;;;;SOLE ODERZO;B;;
855;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.SX BASIS GOFFR.;898036725;;;;SOLE ODERZO;B;;
856;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.DX BASIS GOFFR.;898036825;;;;SOLE ODERZO;B;;
857;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE Z7G;898036912;;;;SOLE ODERZO;B;;
858;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE Z7G;898037012;;;;SOLE ODERZO;B;;
859;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE S9R;898037112;;;;SOLE ODERZO;B;;
860;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE S9R;898037212;;;;SOLE ODERZO;B;;
861;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE 041;898037312;;;;SOLE ODERZO;B;;
862;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE 041;898037412;;;;SOLE ODERZO;B;;
863;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE Z7S;898037712;;;;SOLE ODERZO;B;;
864;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE Z7S;898037812;;;;SOLE ODERZO;B;;
865;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE C9A;898037912;;;;SOLE ODERZO;B;;
866;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE C9A;898038012;;;;SOLE ODERZO;B;;
867;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE Y2Y;898038312;;;;SOLE ODERZO;B;;
868;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE Y2Y;898038412;;;;SOLE ODERZO;B;;
869;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE V5Z;898038512;;;;SOLE ODERZO;B;;
870;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE V5Z;898038612;;;;SOLE ODERZO;B;;
871;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE M7Q;898038712;;;;SOLE ODERZO;B;;
872;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE M7Q;898038812;;;;SOLE ODERZO;B;;
873;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NAD.TYLNEG.SX BASIS/SLINE PRIMER;898039113;;;;SOLE ODERZO;B;;
874;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NAD.TYLNEG.DX BASIS/SLINE PRIMER;898039203;;;;SOLE ODERZO;B;;
875;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE X5H;898039312;;;;SOLE ODERZO;B;;
876;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE X5H;898039412;;;;SOLE ODERZO;B;;
877;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE 3HK;898039512;;;;SOLE ODERZO;B;;
878;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE 3HK;898039612;;;;SOLE ODERZO;B;;
879;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE Y3S;898039712;;;;SOLE ODERZO;B;;
880;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE Y3S;898039812;;;;SOLE ODERZO;B;;
881;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE L1X;898039912;;;;SOLE ODERZO;B;;
882;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE L1X;898040012;;;;SOLE ODERZO;B;;
883;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.SX BASIS/SLINE M8Y;898040112;;;;SOLE ODERZO;B;;
884;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA TYLNEG.DX BASIS/SLINE M8Y;898040212;;;;SOLE ODERZO;B;;
885;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE C9X;898041102;;;;SOLE ODERZO;B;;
886;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE C9X;898041202;;;;SOLE ODERZO;B;;
887;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI SX BASIS GOFFR.;898041315;;;;SOLE ODERZO;B;;
888;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI DX BASIS GOFFR.;898041415;;;;SOLE ODERZO;B;;
889;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE Z7G;898041502;;;;SOLE ODERZO;B;;
890;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE Z7G;898041602;;;;SOLE ODERZO;B;;
891;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE S9R;898041702;;;;SOLE ODERZO;B;;
892;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE S9R;898041802;;;;SOLE ODERZO;B;;
893;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE 041;898041902;;;;SOLE ODERZO;B;;
894;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE 041;898042002;;;;SOLE ODERZO;B;;
895;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE Z7S;898042302;;;;SOLE ODERZO;B;;
896;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE Z7S;898042402;;;;SOLE ODERZO;B;;
897;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE C9A;898042502;;;;SOLE ODERZO;B;;
898;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE C9A;898042602;;;;SOLE ODERZO;B;;
899;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE Y2Y;898042902;;;;SOLE ODERZO;B;;
900;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE Y2Y;898043002;;;;SOLE ODERZO;B;;
901;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE V5Z;898043102;;;;SOLE ODERZO;B;;
902;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE V5Z;898043202;;;;SOLE ODERZO;B;;
903;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE M7Q;898043302;;;;SOLE ODERZO;B;;
904;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE M7Q;898043402;;;;SOLE ODERZO;B;;
905;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZ.SX BASIS/SLINE PRIMER;898043703;;;;SOLE ODERZO;B;;
906;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZ.DX BASIS/SLINE PRIMER;898043803;;;;SOLE ODERZO;B;;
907;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE X5H;898043902;;;;SOLE ODERZO;B;;
908;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE X5H;898044002;;;;SOLE ODERZO;B;;
909;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE 3HK;898044102;;;;SOLE ODERZO;B;;
910;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE 3HK;898044202;;;;SOLE ODERZO;B;;
911;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE Y3S;898044702;;;;SOLE ODERZO;B;;
912;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE Y3S;898044802;;;;SOLE ODERZO;B;;
913;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE L1X;898044902;;;;SOLE ODERZO;B;;
914;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE L1X;898045002;;;;SOLE ODERZO;B;;
915;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI SX BASIS/S-LINE M8Y;898045102;;;;SOLE ODERZO;B;;
916;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI DX BASIS/S-LINE M8Y;898045202;;;;SOLE ODERZO;B;;
917;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI SX RS C9X;898046112;;;;SOLE ODERZO;B;;
918;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI DX RS C9X;898046212;;;;SOLE ODERZO;B;;
919;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI SX RS Z7G;898046312;;;;SOLE ODERZO;B;;
920;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI DX RS Z7G;898046412;;;;SOLE ODERZO;B;;
921;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI SX RS S9R;898046512;;;;SOLE ODERZO;B;;
922;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI DX RS S9R;898046612;;;;SOLE ODERZO;B;;
923;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI SX RS 041;898046712;;;;SOLE ODERZO;B;;
924;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI DX RS 041;898046812;;;;SOLE ODERZO;B;;
925;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI SX RS V5Z;898046912;;;;SOLE ODERZO;B;;
926;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI DX RS V5Z;898047012;;;;SOLE ODERZO;B;;
927;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI SX RS Y2Y;898047112;;;;SOLE ODERZO;B;;
928;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI DX RS Y2Y;898047212;;;;SOLE ODERZO;B;;
929;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI SX RS X5H;898047312;;;;SOLE ODERZO;B;;
930;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI DX RS X5H;898047412;;;;SOLE ODERZO;B;;
931;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI SX RS Z7S;898047512;;;;SOLE ODERZO;B;;
932;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI DX RS Z7S;898047612;;;;SOLE ODERZO;B;;
933;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI SX RS PRIMER;898047713;;;;SOLE ODERZO;B;;
934;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI DX RS PRIMER;898047813;;;;SOLE ODERZO;B;;
935;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI SX RS Y3S;898048102;;;;SOLE ODERZO;B;;
936;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI DX RS Y3S;898048202;;;;SOLE ODERZO;B;;
937;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI SX RS L1X;898048302;;;;SOLE ODERZO;B;;
938;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI DX RS L1X;898048402;;;;SOLE ODERZO;B;;
939;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI SX RS M8Y;898048502;;;;SOLE ODERZO;B;;
940;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLA DRZWI DX RS M8Y;898048602;;;;SOLE ODERZO;B;;
941;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX RS C9X;898050112;;;;SOLE ODERZO;B;;
942;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX RS C9X;898050212;;;;SOLE ODERZO;B;;
943;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX RS Z7G;898050312;;;;SOLE ODERZO;B;;
944;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX RS Z7G;898050412;;;;SOLE ODERZO;B;;
945;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX RS S9R;898050512;;;;SOLE ODERZO;B;;
946;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE DX RS S9R;898050612;;;;SOLE ODERZO;B;;
947;100;N/A;98;100;100;VW;100;5107422;100;80;100;PSAPT;100;Q8 NAK.NADKOLE PRZEDNIE SX RS 041;898050712;;;;SOLE ODERZO;B;;
